idINS,dep,insee_com,IRIS,emp,emp_resident
r200N2269200E3952600,13,13107,131070102,0.048772944000070886,0.048772944000070886
r200N2269200E3952800,13,13041,130410107,0.1572464655587776,0.14430082051107818
r200N2269200E3953000,13,13041,130410107,0.1309988410048502,0.12021408669395027
r200N2269200E3953200,13,13041,130410107,13.104120360103282,12.551823667580077
r200N2269200E3953400,13,13041,130410107,0.13820498602412426,0.12682697071209295
r200N2269200E3953600,13,13041,130410107,0.13133724687710663,0.12052463259308284
r200N2269200E3953800,13,13041,130410107,0.14099670322427713,0.12938885393907315
r200N2269200E3954400,13,13041,130410106,0.1611761936961978,0.14790702553832719
r200N2269200E3956000,13,13041,130410105,0.16812289554720256,0.1542818255911215
r200N2269200E3957600,13,13041,130410105,0.16402379593437946,0.15052019295038074
r200N2269200E3957800,13,13041,130410105,0.15900151122756534,0.14591137836457613
r200N2269200E3959000,13,13046,130460000,28.399038318353135,26.649067503567675
r200N2269200E3959200,13,13046,130460000,59.93224140625928,56.2573044497074
r200N2269200E3964000,13,13072,130720000,0.09678622909210707,0.09678622909210707
r200N2269200E3966200,13,13072,130720000,0.09678622909210707,0.09678622909210707
r200N2269200E3967200,13,13072,130720000,0.09678622909210707,0.09678622909210707
r200N2269200E3967400,13,13072,130720000,0.09153516326003129,0.09153516326003129
r200N2269200E3967600,13,13072,130720000,0.09052480561889308,0.09052480561889308
r200N2269200E3967800,13,13072,130720000,0.09052480561889308,0.09052480561889308
r200N2269200E3968000,13,13110,131100102,0.1565484180841399,0.13595998136974327
r200N2269200E3968200,13,13110,131100102,0.16197360271886682,0.14067167383455276
r200N2269200E3968400,13,13110,131100102,0.16483529328898902,0.14315700969013878
r200N2269200E3968600,13,13110,131100102,0.16895467293784677,0.1467346298741548
r200N2269200E3969000,13,13110,131100102,0.15978816114628636,0.138773650212666
r200N2269200E3969200,13,13110,131100102,0.15318584376892527,0.1330396354036458
r200N2269200E3969400,13,13110,131100102,0.14831650038110883,0.12881068282531577
r200N2269200E3969600,13,13110,131100102,0.15417154923887647,0.13389570599810294
r200N2269200E3969800,13,13110,131100102,0.1565484180841399,0.13595998136974327
r200N2269200E3970000,13,13110,131100102,0.15318584376892527,0.1330396354036458
r200N2269200E3970200,13,13110,131100102,0.14047317058962006,0.12199886712396248
r200N2269200E3970400,13,13110,131100103,0.13125808755043528,0.11399570405364123
r200N2269200E3970600,13,13110,131100103,0.13267849406246945,0.11522930606174221
r200N2269200E3970800,13,13110,131100103,0.1325650446079057,0.11513077689154898
r200N2269200E3971000,13,13110,131100103,0.13539320464266288,0.11758699197402636
r200N2269200E3971200,13,13110,131100103,0.1346689329753717,0.11695797276325019
r200N2269200E3971400,13,13110,131100104,0.1313534394358727,0.11407851575321824
r200N2269200E3971600,13,13110,131100104,0.134473867225278,0.11678856104978041
r200N2269200E3971800,13,13110,131100104,0.1364360792495017,0.11849271311673748
