idINS,lon,lat,sprincp,cconac,type
r200N2325200E3923000,5.053087186,43.91891241,50,5610C,sortie
r200N2325000E3923000,5.053602551,43.91802694,142,5610C,sortie
r200N2325200E3923000,5.052792704,43.91877674,167,5610C,sortie
r200N2325400E3923000,5.052119512,43.92082091,42,5610C,sortie
r200N2325200E3922800,5.049698429,43.9184604,35,5610C,sortie
r200N2325400E3923000,5.051954092,43.91998562,153,5610A,sortie
r200N2325000E3922600,5.048764484,43.9175539,80,5610A,sortie
r200N2325200E3923000,5.054400069,43.91960224,50,5610A,sortie
r200N2325000E3923000,5.054303752,43.91816661,28,5610A,sortie
r200N2325000E3922800,5.051288726,43.91790224,120,5610A,sortie
r200N2325200E3923000,5.053568133,43.91989765,16,5610A,sortie
r200N2325400E3923200,5.055162479,43.92024877,253,5610A,sortie
r200N2326600E3924000,5.064354326,43.93217646,207,5610C,sortie
r200N2325000E3922600,5.04846749,43.91787778,100,5610A,sortie
r200N2325000E3923200,5.056533772,43.91762799,81,5610A,sortie
r200N2325600E3923400,5.058343289,43.92249381,19,5610C,sortie
r200N2325200E3922600,5.047358633,43.91792811,92,5610A,sortie
r200N2325600E3921000,5.027255537,43.92144944,95,5610C,sortie
r200N2325200E3923200,5.054889681,43.91923335,115,5610A,sortie
r200N2341600E4000200,6.001680097,44.10865392,240,5610A,sortie
r200N2339000E4019000,6.236292684,44.09440525,171,5610A,sortie
r200N2311200E3904600,4.835901603,43.78134481,20,5610C,sortie
r200N2344400E3864000,4.304151451,44.05443637,156,5610A,sortie
r200N2276000E4019400,6.278102784,43.52581647,258,5610A,sortie
r200N2276000E4019400,6.278102784,43.52581647,177,5610A,sortie
r200N2276000E4019400,6.278598687,43.52538649,238,5610A,sortie
r200N2275000E3961600,5.567159481,43.48945429,140,5610A,sortie
r200N2265400E3928200,5.161713508,43.38341059,80,5610A,sortie
r200N2265200E3928400,5.164600207,43.3825558,40,5610C,sortie
r200N2266600E3925600,5.131144739,43.3936233,8012,5610C,sortie
r200N2266600E3926200,5.138037312,43.39368128,150,5610C,sortie
r200N2265400E3928200,5.161735252,43.38444094,33,5610C,sortie
r200N2263600E3963600,5.600238621,43.38773085,15,5610C,sortie
r200N2263800E3963600,5.598066347,43.38923172,95,5610A,sortie
r200N2285000E3945000,5.354547744,43.56912736,20,5610C,sortie
r200N2282400E3945400,5.36197707,43.54598779,105,5610A,sortie
r200N2282400E3945600,5.365408643,43.54733192,220,5610A,sortie
r200N2282200E3945400,5.362959692,43.54464482,196,5610A,sortie
r200N2282200E3945000,5.358389238,43.54510791,105,5610A,sortie
r200N2262200E3932400,5.215813566,43.35697396,16,5610A,sortie
r200N2259600E3930800,5.199174966,43.33382994,80,5610A,sortie
r200N2308200E3913600,4.950941448,43.76130818,283,5610A,sortie
r200N2308200E3913600,4.950143924,43.76100647,327,5610A,sortie
r200N2311200E3914400,4.95810885,43.7885942,142,5610A,sortie
r200N2300600E3919600,5.030366742,43.69514639,40,5610C,sortie
r200N2303600E3916800,4.993949598,43.72184892,180,5610A,sortie
r200N2300600E3919600,5.030417277,43.69530268,67,5610A,sortie
r200N2259800E3923600,5.110139264,43.33114034,15,5610C,sortie
r200N2259800E3923200,5.106253916,43.33142178,38,5610A,sortie
r200N2259800E3923200,5.106339253,43.33066979,19,5610A,sortie
r200N2259800E3923200,5.106339253,43.33066979,9,5610C,sortie
r200N2259800E3923200,5.106339253,43.33066979,12,5610C,sortie
r200N2259800E3923400,5.108914509,43.33104254,41,5610C,sortie
r200N2253800E3948600,5.421392425,43.29136254,50,5610C,sortie
r200N2253800E3948600,5.421392425,43.29136254,50,5610A,sortie
r200N2256000E3950800,5.447006295,43.3115969,24,5610C,sortie
r200N2258600E3949600,5.429556018,43.33422433,88,5610A,sortie
r200N2258000E3949400,5.428689852,43.32948261,72,5610C,sortie
r200N2276400E4034600,6.465167694,43.53692402,40,5610C,sortie
r200N2276600E4034400,6.464077129,43.53758972,68,5610A,sortie
r200N2275600E4035200,6.472783474,43.52933652,437,5610A,sortie
r200N2276400E4034800,6.467772472,43.53697578,54,5610C,sortie
r200N2276600E4034400,6.464077129,43.53758972,103,5610A,sortie
r200N2276000E4033400,6.451331534,43.5330096,80,5610C,sortie
r200N2276400E4034400,6.464093106,43.53617571,100,5610A,sortie
r200N2275800E4033200,6.447847254,43.53035557,180,5610A,sortie
r200N2275600E4035000,6.470838542,43.52943443,156,5610C,sortie
r200N2275800E4035000,6.470047948,43.53035983,287,5610A,sortie
r200N2276200E4034400,6.464247544,43.53451728,7,5610C,sortie
r200N2276200E4034600,6.46589463,43.53515809,116,5610C,sortie
r200N2276200E4034600,6.465654421,43.53494493,75,5610A,sortie
r200N2277000E4034600,6.464251209,43.54097836,5,5610A,sortie
r200N2276800E4034200,6.460968608,43.5401881,1200,5610C,sortie
r200N2274800E4016400,6.242306656,43.51464895,41,5610A,sortie
r200N2329800E3903600,4.808808097,43.9478564,25,5610C,sortie
r200N2330000E3903400,4.806429682,43.94951969,190,5610A,sortie
r200N2329800E3903400,4.806362792,43.94907521,54,5610A,sortie
r200N2329400E3903400,4.807362613,43.9453405,51,5610C,sortie
r200N2329800E3903400,4.805494677,43.94881429,5,5610A,sortie
r200N2329800E3903400,4.805494677,43.94881429,24,5610A,sortie
r200N2329400E3903600,4.80812688,43.94431369,70,5610A,sortie
r200N2329400E3906400,4.843364646,43.94657765,48,5610C,sortie
r200N2329600E3903400,4.805973486,43.9468946,330,5610C,sortie
r200N2329800E3903600,4.809951215,43.9481726,44,5610C,sortie
r200N2329800E3903600,4.808808097,43.9478564,81,5610A,sortie
r200N2329800E3903400,4.806869605,43.94780089,80,5610A,sortie
r200N2329000E3903400,4.80721886,43.94204546,8,5610C,sortie
r200N2329000E3903600,4.808353031,43.94226655,5,5610C,sortie
r200N2329000E3903600,4.808353031,43.94226655,32,5610A,sortie
r200N2330000E3904000,4.812776814,43.95035185,36,5610A,sortie
r200N2329400E3904000,4.81370953,43.9450443,130,5610A,sortie
r200N2330200E3903400,4.806020534,43.95162503,141,5610A,sortie
r200N2329600E3903400,4.806797799,43.94651617,329,5610A,sortie
r200N2327600E3902200,4.792637372,43.92799531,239,5610C,sortie
r200N2329800E3903400,4.806072863,43.94840228,32,5610A,sortie
r200N2330000E3903400,4.807046699,43.9499544,100,5610A,sortie
r200N2329800E3903400,4.807460094,43.94915995,50,5610A,sortie
r200N2328200E3905200,4.828822252,43.93604774,74,5610C,sortie
r200N2329800E3903400,4.805494677,43.94881429,13,5610A,sortie
r200N2328200E3905200,4.829824964,43.93553176,24,5610C,sortie
r200N2329800E3903400,4.806878748,43.94896555,32,5610C,sortie
r200N2329400E3904000,4.813953926,43.94506653,60,5610C,sortie
r200N2324800E3910600,4.900081575,43.90760311,153,5610A,sortie
r200N2329400E3904000,4.813116119,43.94515198,34,5610A,sortie
r200N2330000E3903400,4.806437824,43.94963184,90,5610A,sortie
r200N2329800E3903800,4.81121077,43.9482519,46,5610A,sortie
r200N2329800E3903400,4.807415911,43.94804845,53,5610C,sortie
r200N2327800E3901200,4.781917711,43.93001188,200,5610A,sortie
r200N2329800E3903800,4.811167966,43.9487429,55,5610A,sortie
r200N2327600E3904000,4.815792672,43.92866709,57,5610C,sortie
r200N2329600E3903400,4.806161719,43.94671934,18,5610A,sortie
r200N2329400E3904000,4.81370701,43.94466117,42,5610A,sortie
r200N2329000E3907200,4.85312957,43.94426687,50,5610C,sortie
r200N2329600E3903400,4.806113253,43.94732119,35,5610C,sortie
r200N2330400E3903800,4.811269672,43.95346253,91,5610A,sortie
r200N2330000E3903400,4.806162059,43.95048527,14,5610A,sortie
r200N2329400E3904000,4.813086889,43.94526966,37,5610A,sortie
r200N2329800E3903600,4.808115506,43.94817746,21,5610A,sortie
r200N2328600E3904600,4.82351643,43.93777689,52,5610C,sortie
r200N2326400E3908000,4.866584803,43.92051563,32,5610C,sortie
r200N2326800E3907600,4.860920123,43.92379337,390,5610C,sortie
r200N2329600E3903200,4.803086822,43.94688034,228,5610A,sortie
r200N2330000E3903400,4.806446721,43.949805,75,5610A,sortie
r200N2328600E3905800,4.836466715,43.93974643,174,5610C,sortie
r200N2328200E3906600,4.846573449,43.9356579,269,5610A,sortie
r200N2326200E3908200,4.868928048,43.919159,100,5610A,sortie
r200N2329800E3903600,4.808531649,43.94854958,364,5610A,sortie
r200N2330000E3904400,4.818394371,43.95127978,107,5610C,sortie
r200N2327600E3905600,4.835122833,43.93026168,260,5610C,sortie
r200N2328400E3903200,4.804247836,43.93583977,50,5610C,sortie
r200N2325800E3909800,4.889490065,43.91668058,178,5610A,sortie
r200N2325800E3909800,4.889490065,43.91668058,117,5610A,sortie
r200N2339600E4013000,6.162604952,44.09555891,45,5610A,sortie
r200N2338800E4018600,6.232801428,44.09184475,60,5610A,sortie
r200N2339000E4019000,6.237612705,44.093392,174,5610A,sortie
r200N2338800E4019000,6.236042957,44.09269522,136,5610A,sortie
r200N2338800E4018800,6.234351087,44.09170197,90,5610A,sortie
r200N2338800E4018800,6.235186171,44.09222973,26,5610C,sortie
r200N2339000E4019000,6.236961343,44.09277226,58,5610A,sortie
r200N2261600E3966400,5.633909337,43.37000273,94,5610A,sortie
r200N2261400E3968200,5.656514179,43.37024862,180,5610C,sortie
r200N2292600E3930800,5.174918817,43.62954587,656,5610C,sortie
r200N2324600E3898400,4.748158421,43.8993415,40,5610C,sortie
r200N2324800E3898400,4.748036643,43.89959039,12,5610A,sortie
r200N2275400E3910800,4.940709184,43.46435286,142,5610A,sortie
r200N2272400E3910800,4.943588935,43.43592594,5,5610C,sortie
r200N2272000E3911000,4.946151226,43.4335545,45,5610C,sortie
r200N2272400E3910800,4.944633839,43.43698334,44,5610C,sortie
r200N2271600E3910600,4.942605769,43.4300698,74,5610A,sortie
r200N2271600E3910600,4.940522547,43.42956311,50,5610C,sortie
r200N2274000E3909800,4.930618481,43.44995642,30,5610C,sortie
r200N2271200E3959600,5.544889733,43.45376188,200,5610A,sortie
r200N2272000E3964800,5.608700878,43.46411965,676,5610A,sortie
r200N2272600E3964000,5.598186643,43.46946663,580,5610A,sortie
r200N2271600E3953600,5.470050816,43.45465979,35,5610C,sortie
r200N2271600E3953600,5.471024241,43.45490624,70,5610A,sortie
r200N2271600E3953600,5.47073975,43.45475058,15,5610C,sortie
r200N2273000E3953200,5.464551662,43.46565374,60,5610C,sortie
r200N2273000E3953200,5.465131522,43.46561966,199,5610C,sortie
r200N2271800E3952200,5.452560672,43.45473915,200,5610A,sortie
r200N2272600E3954800,5.484548154,43.46412286,300,5610A,sortie
r200N2259200E3952800,5.469904509,43.34277884,48,5610C,sortie
r200N2312800E3918000,5.000671597,43.80435169,200,5610A,sortie
r200N2313200E3917600,4.996541351,43.80796805,69,5610A,sortie
r200N2268400E3913600,4.981575225,43.40207215,115,5610C,sortie
r200N2268600E3914000,4.985556401,43.40488455,71,5610A,sortie
r200N2269400E3913800,4.983393155,43.41060611,60,5610C,sortie
r200N2269200E3914400,4.989774128,43.41062668,122,5610A,sortie
r200N2270000E3913000,4.973663633,43.41705571,135,5610A,sortie
r200N2250400E3945000,5.378864973,43.25763599,256,5610A,sortie
r200N2250400E3945000,5.378864973,43.25763599,256,5610C,sortie
r200N2250400E3945000,5.378864973,43.25763599,201,5610A,sortie
r200N2250200E3945200,5.382576941,43.25589975,43,5610A,sortie
r200N2249600E3944600,5.375768916,43.25064156,230,5610A,sortie
r200N2249400E3944600,5.375524238,43.24942658,200,5610A,sortie
r200N2250000E3945000,5.381063317,43.25409445,17,5610C,sortie
r200N2247000E3942200,5.347638348,43.22550007,144,5610A,sortie
r200N2245800E3942000,5.34649518,43.21527444,5,5610A,sortie
r200N2246600E3942000,5.346967317,43.22253147,140,5610A,sortie
r200N2247200E3942400,5.349936274,43.22874891,50,5610C,sortie
r200N2248000E3943400,5.36194277,43.23659545,130,5610C,sortie
r200N2248600E3943600,5.363800541,43.24100103,123,5610A,sortie
r200N2256800E3949000,5.424444614,43.31821084,10,5610C,sortie
r200N2256800E3949000,5.424614556,43.31828277,50,5610C,sortie
r200N2255600E3948600,5.420966818,43.30700497,80,5610C,sortie
r200N2367200E3879400,4.475725671,44.26976299,73,5610A,sortie
r200N2317800E3881800,4.547694681,43.82692865,670,5610A,sortie
r200N2356400E3787400,3.340223966,44.10506651,80,5610A,sortie
r200N2346200E3828200,3.858649153,44.04450685,70,5610A,sortie
r200N2346800E3896200,4.701861363,44.09734179,90,5610A,sortie
r200N2347200E3896200,4.703861514,44.10092966,155,5610A,sortie
r200N2328800E3878800,4.502315659,43.92340521,300,5610A,sortie
r200N2338400E3847600,4.10700244,43.98838381,85,5610C,sortie
r200N2341400E3843200,4.050251591,44.01299907,114,5610A,sortie
r200N2333600E3839400,4.009604328,43.93877425,101,5610A,sortie
r200N2365600E3854800,4.172005354,44.23824208,30,5610C,sortie
r200N2320000E3867200,4.365305126,43.83654649,35,5610C,sortie
r200N2320000E3868600,4.383034919,43.83722271,100,5610C,sortie
r200N2319200E3867600,4.371446838,43.829555,80,5610A,sortie
r200N2319400E3864000,4.327441769,43.82925499,48,5610C,sortie
r200N2320000E3866600,4.358461165,43.83567119,47,5610A,sortie
r200N2320000E3865800,4.349925308,43.83628514,70,5610C,sortie
r200N2320000E3866600,4.358819294,43.8362743,8,5610A,sortie
r200N2320400E3866600,4.357576855,43.8395028,40,5610A,sortie
r200N2320000E3866600,4.358396849,43.83571582,36,5610C,sortie
r200N2320000E3866800,4.360945721,43.83573176,20,5610C,sortie
r200N2320400E3866400,4.355621631,43.83906187,130,5610C,sortie
r200N2320000E3866600,4.358740406,43.83576978,35,5610A,sortie
r200N2317800E3865600,4.349223297,43.81670025,47,5610C,sortie
r200N2320200E3866800,4.361467113,43.83824238,37,5610A,sortie
r200N2320400E3866600,4.357312838,43.83938204,58,5610A,sortie
r200N2320200E3865600,4.345058654,43.83755212,43,5610C,sortie
r200N2320400E3866400,4.357095891,43.83988768,60,5610C,sortie
r200N2320000E3865600,4.345594066,43.83641713,116,5610A,sortie
r200N2320000E3866600,4.357557734,43.83637761,163,5610A,sortie
r200N2320400E3866800,4.360963298,43.84071925,67,5610C,sortie
r200N2322000E3861800,4.297580226,43.85073643,169,5610C,sortie
r200N2320200E3866400,4.356021856,43.83766712,178,5610A,sortie
r200N2319800E3865600,4.347663446,43.83447765,30,5610A,sortie
r200N2319000E3866400,4.357796901,43.82689004,40,5610C,sortie
r200N2319400E3867200,4.365622337,43.83182906,69,5610C,sortie
r200N2320000E3866600,4.358802478,43.83634919,35,5610C,sortie
r200N2271200E3993200,5.95812869,43.47146671,80,5610A,sortie
r200N2263800E4001000,6.058519013,43.40716873,216,5610A,sortie
r200N2263800E4002000,6.072191969,43.40852205,70,5610A,sortie
r200N2263600E4001000,6.05989788,43.40689798,79,5610C,sortie
r200N2263800E4001400,6.063386643,43.40734399,80,5610C,sortie
r200N2263600E4001800,6.068186682,43.40559679,70,5610A,sortie
r200N2263600E4001200,6.062427466,43.40624321,45,5610A,sortie
r200N2263600E4001200,6.061976145,43.40655457,130,5610A,sortie
r200N2264200E4001600,6.065127743,43.41101592,48,5610C,sortie
r200N2263000E4000200,6.049726264,43.39965672,450,5610A,sortie
r200N2263800E4000200,6.049928366,43.40752126,150,5610A,sortie
r200N2263600E4000800,6.057847606,43.40600932,25,5610C,sortie
r200N2263600E4001600,6.066656309,43.40608999,100,5610C,sortie
r200N2263800E4000200,6.049358306,43.40837673,179,5610C,sortie
r200N2263600E4001200,6.062693817,43.4065738,25,5610C,sortie
r200N2264000E4001400,6.064540264,43.41028156,38,5610C,sortie
r200N2263800E4000600,6.052956991,43.40743264,97,5610A,sortie
r200N2275000E3989400,5.908839611,43.50291608,198,5610C,sortie
r200N2265400E4014400,6.223935006,43.42821766,100,5610A,sortie
r200N2241800E3975000,5.754350424,43.19621455,40,5610A,sortie
r200N2241800E3975200,5.756245294,43.19638003,32,5610A,sortie
r200N2241800E3975000,5.754415268,43.19618205,32,5610A,sortie
r200N2282400E4040800,6.5392436,43.59321935,58,5610A,sortie
r200N2234000E3994600,5.997852385,43.13542537,100,5610C,sortie
r200N2234000E3995000,6.002492425,43.13731305,63,5610A,sortie
r200N2234200E3993200,5.980760161,43.13791502,38,5610C,sortie
r200N2234200E3993200,5.980760161,43.13791502,37,5610A,sortie
r200N2234000E3995400,6.008834859,43.13665466,560,5610A,sortie
r200N2234200E3993400,5.984085824,43.13820026,50,5610C,sortie
r200N2234200E3996000,6.015924312,43.13844485,424,5610A,sortie
r200N2234000E3994800,6.00210829,43.13629347,355,5610C,sortie
r200N2234400E3995600,6.010820843,43.13947739,5,5610C,sortie
r200N2234200E3996000,6.015498572,43.13821977,145,5610C,sortie
r200N2234200E3993400,5.984339877,43.13707639,70,5610A,sortie
r200N2233800E3994600,5.999525681,43.13471571,213,5610A,sortie
r200N2234200E3995400,6.007506328,43.13827159,143,5610C,sortie
r200N2234000E3995200,6.006176654,43.13612075,8,5610C,sortie
r200N2234000E3995200,6.006176654,43.13612075,317,5610A,sortie
r200N2234000E3995200,6.006176654,43.13612075,67,5610C,sortie
r200N2234000E3995200,6.006176654,43.13612075,25,5610C,sortie
r200N2234000E3995200,6.006176654,43.13612075,137,5610C,sortie
r200N2234200E3995400,6.007506328,43.13827159,12,5610C,sortie
r200N2285200E3994000,5.960270402,43.59726992,80,5610A,sortie
r200N2290000E3992000,5.93284492,43.6387701,160,5610A,sortie
r200N2264400E4031400,6.431416036,43.42755144,19,5610C,sortie
r200N2264400E4031400,6.431565167,43.4274469,29,5610C,sortie
r200N2263800E4030800,6.426218166,43.42170186,344,5610A,sortie
r200N2264400E4031400,6.433426429,43.42751507,51,5610C,sortie
r200N2318200E3929000,5.133611768,43.86047563,45,5610A,sortie
r200N2316800E3926400,5.103036023,43.84588305,40,5610A,sortie
r200N2322000E3942200,5.293696853,43.90110949,5,5610C,sortie
r200N2322000E3942200,5.292474976,43.90227914,33,5610A,sortie
r200N2322200E3942200,5.293449956,43.90248641,80,5610C,sortie
r200N2322200E3942000,5.290636347,43.90373622,300,5610A,sortie
r200N2322400E3956400,5.469525618,43.91318829,174,5610A,sortie
r200N2356000E3921200,5.007066042,44.19557574,115,5610A,sortie
r200N2317000E3952800,5.429718652,43.86231847,50,5610A,sortie
r200N2362200E3912000,4.888112054,44.24530359,100,5610C,sortie
r200N2362200E3911800,4.885513226,44.24492128,50,5610A,sortie
r200N2362200E3911800,4.885558836,44.24608777,30,5610C,sortie
r200N2335600E3959000,5.491935116,44.03342728,150,5610C,sortie
r200N2334400E3928200,5.110083567,44.00569788,126,5610C,sortie
r200N2334600E3928200,5.109848237,44.00599094,56,5610A,sortie
r200N2315600E3959800,5.516185948,43.853561,22,5610C,sortie
r200N2344800E3931000,5.137635404,44.10100138,112,5610A,sortie
r200N2326200E3949600,5.382001802,43.94283528,40,5610A,sortie
r200N2325200E3944400,5.317570228,43.93068778,41,5610A,sortie
r200N2330000E3913400,4.930552991,43.95677668,51,5610A,sortie
r200N2330000E3913400,4.930368395,43.95684574,30,5610C,sortie
r200N2305000E3957200,5.490917527,43.75717162,100,5610C,sortie
r200N2343600E3917600,4.971847764,44.08222634,28,5610C,sortie
r200N2343400E3918400,4.981021539,44.08071627,300,5610A,sortie
r200N2315600E3965600,5.589485891,43.85621285,40,5610A,sortie
r200N2269800E3915600,5.003467945,43.41616349,50,5610A,sortie
r200N2270600E3913400,4.977888022,43.42190977,95,5610C,sortie
r200N2269200E3914400,4.990919954,43.41042755,112,5610A,sortie
r200N2269400E3915400,5.001852279,43.41244024,101,5610A,sortie
r200N2268600E3913800,4.983458699,43.40459085,30,5610A,sortie
r200N2268600E3913800,4.983458699,43.40459085,50,5610C,sortie
r200N2268600E3913800,4.983458699,43.40459085,40,5610A,sortie
r200N2268600E3914000,4.985853581,43.40491884,182,5610C,sortie
r200N2268600E3913800,4.983458699,43.40459085,70,5610A,sortie
r200N2268400E3913400,4.979759396,43.40147389,25,5610C,sortie
r200N2269000E3898400,4.793250716,43.39808469,49,5610C,sortie
r200N2267400E3899200,4.805084969,43.38527888,49,5610A,sortie
r200N2268000E3899000,4.801559188,43.38949233,110,5610A,sortie
r200N2267800E3899000,4.80261245,43.38859749,60,5610A,sortie
r200N2267400E3899200,4.804539351,43.3852313,22,5610C,sortie
r200N2267400E3899400,4.806431452,43.38406646,110,5610A,sortie
r200N2266400E3901200,4.829980923,43.37696244,351,5610A,sortie
r200N2278600E3970400,5.673603971,43.52577959,97,5610A,sortie
r200N2294800E3952200,5.437300292,43.66191248,76,5610A,sortie
r200N2324200E3902600,4.802087248,43.89840498,96,5610A,sortie
r200N2324600E3902800,4.803030306,43.90221012,74,5610C,sortie
r200N2301400E3942200,5.309569881,43.71675613,30,5610A,sortie
r200N2302200E3940000,5.281984927,43.72279569,250,5610C,sortie
r200N2273800E3966000,5.622720713,43.48057065,112,5610A,sortie
r200N2272200E3965000,5.610395983,43.46506053,357,5610A,sortie
r200N2263600E3936200,5.261458056,43.37194576,20,5610A,sortie
r200N2260000E3935600,5.25809106,43.34000832,187,5610A,sortie
r200N2263200E3935000,5.24817839,43.36844767,36,5610C,sortie
r200N2315600E3914800,4.959718579,43.82811687,1819,5610A,sortie
r200N2291400E3940400,5.294479244,43.6247628,90,5610A,sortie
r200N2291000E3940800,5.298699267,43.62124313,100,5610A,sortie
r200N2289800E3942800,5.324005728,43.6119245,20,5610C,sortie
r200N2284600E3919000,5.034865919,43.55106399,35,5610C,sortie
r200N2284400E3918800,5.032504234,43.55014586,72,5610C,sortie
r200N2256000E3947200,5.403772093,43.30936823,50,5610C,sortie
r200N2256200E3947200,5.403073673,43.31176381,45,5610A,sortie
r200N2256600E3946800,5.398183696,43.3148796,100,5610C,sortie
r200N2255800E3946400,5.392924604,43.30690689,82,5610A,sortie
r200N2255600E3946400,5.394032464,43.30535381,12,5610A,sortie
r200N2255800E3946800,5.397679399,43.30710853,6,5610C,sortie
r200N2255600E3946800,5.399500004,43.30691389,20,5610C,sortie
r200N2255600E3947000,5.400007462,43.30695654,90,5610A,sortie
r200N2255400E3946800,5.398704672,43.30491339,20,5610C,sortie
r200N2255400E3946800,5.397569459,43.30370178,114,5610A,sortie
r200N2255200E3946800,5.399271272,43.30302165,51,5610C,sortie
r200N2255200E3946600,5.397173423,43.30202323,72,5610C,sortie
r200N2255000E3947000,5.400180104,43.30080639,83,5610A,sortie
r200N2255000E3947000,5.400432572,43.30032047,40,5610A,sortie
r200N2255000E3946800,5.398593814,43.30111077,21,5610C,sortie
r200N2255000E3946800,5.39821899,43.30074336,60,5610C,sortie
r200N2254800E3946600,5.396773952,43.29937797,18,5610A,sortie
r200N2254800E3946600,5.397019996,43.29944907,5,5610A,sortie
r200N2255000E3946600,5.397486787,43.2998621,44,5610C,sortie
r200N2255000E3946000,5.389961232,43.30037212,83,5610C,sortie
r200N2255000E3946000,5.389766662,43.30017217,73,5610C,sortie
r200N2255200E3946800,5.397493782,43.3029054,91,5610A,sortie
r200N2255000E3946000,5.389766662,43.30017217,31,5610C,sortie
r200N2253800E3946800,5.399035763,43.29030199,46,5610A,sortie
r200N2253800E3946600,5.39783715,43.29009474,86,5610A,sortie
r200N2253800E3946800,5.399234552,43.28940102,96,5610C,sortie
r200N2253800E3946600,5.397998178,43.28948444,100,5610A,sortie
r200N2253800E3946800,5.398646102,43.28965349,130,5610A,sortie
r200N2253600E3946800,5.399911227,43.28854232,275,5610C,sortie
r200N2253600E3946400,5.395088676,43.28870001,22,5610C,sortie
r200N2253800E3946600,5.397011181,43.28928957,7,5610C,sortie
r200N2253600E3946200,5.393210859,43.28769439,53,5610C,sortie
r200N2253200E3946400,5.394799065,43.28497856,6,5610C,sortie
r200N2253200E3946200,5.393040336,43.2849854,79,5610A,sortie
r200N2253400E3946000,5.390994651,43.28665294,60,5610C,sortie
r200N2253600E3946200,5.39157419,43.28728647,40,5610A,sortie
r200N2253400E3946400,5.395373875,43.2853801,80,5610C,sortie
r200N2253200E3946400,5.394921291,43.28507247,44,5610C,sortie
r200N2254800E3946000,5.389815343,43.29873855,45,5610C,sortie
r200N2254400E3946600,5.397652649,43.29599459,5,5610A,sortie
r200N2254400E3946600,5.396911471,43.29542204,21,5610A,sortie
r200N2254200E3947000,5.401121779,43.29396239,42,5610C,sortie
r200N2254200E3947000,5.400711699,43.29402084,100,5610A,sortie
r200N2254400E3946400,5.395034791,43.29566385,25,5610A,sortie
r200N2254400E3946200,5.392652321,43.29517729,36,5610A,sortie
r200N2254400E3945800,5.387284431,43.29439024,27,5610A,sortie
r200N2254400E3945800,5.38709312,43.29453929,21,5610A,sortie
r200N2254400E3945800,5.387071177,43.29431181,37,5610A,sortie
r200N2254200E3946000,5.388297775,43.29374249,160,5610A,sortie
r200N2254600E3946000,5.390401362,43.29711424,21,5610C,sortie
r200N2254200E3946200,5.391523363,43.29293227,60,5610A,sortie
r200N2254000E3946400,5.39524392,43.29232149,20,5610C,sortie
r200N2253800E3946200,5.391451094,43.28938989,100,5610C,sortie
r200N2254200E3946800,5.398682142,43.29354653,40,5610C,sortie
r200N2253800E3946200,5.392861774,43.28889838,92,5610A,sortie
r200N2254400E3947000,5.401295596,43.29501433,86,5610A,sortie
r200N2254400E3947400,5.405750562,43.29596653,60,5610C,sortie
r200N2254200E3947600,5.408210941,43.29394366,24,5610C,sortie
r200N2254000E3947200,5.403334805,43.29192961,60,5610C,sortie
r200N2254000E3947000,5.402636658,43.29222668,50,5610A,sortie
r200N2254400E3947400,5.40556196,43.29574468,154,5610C,sortie
r200N2254000E3947000,5.40291486,43.29202761,58,5610C,sortie
r200N2253800E3945400,5.382933468,43.28837659,120,5610A,sortie
r200N2253600E3945600,5.383962933,43.28763038,154,5610C,sortie
r200N2253600E3945400,5.383336945,43.28779629,78,5610A,sortie
r200N2253600E3945400,5.383079087,43.28671441,40,5610C,sortie
r200N2253600E3945400,5.382819068,43.28665497,100,5610A,sortie
r200N2253400E3945200,5.381413223,43.28530344,100,5610C,sortie
r200N2253400E3945400,5.383043861,43.2858069,70,5610C,sortie
r200N2253400E3945400,5.383789751,43.28651755,5,5610C,sortie
r200N2253600E3945600,5.385067465,43.28676124,5,5610C,sortie
r200N2253400E3945600,5.384893065,43.28637803,25,5610C,sortie
r200N2253400E3945600,5.38449284,43.28568991,5,5610A,sortie
r200N2253400E3945400,5.383546477,43.2852491,100,5610C,sortie
r200N2253400E3945400,5.383731232,43.28494319,93,5610A,sortie
r200N2253400E3945400,5.382391925,43.28493491,58,5610C,sortie
r200N2253200E3945400,5.381712232,43.2845789,78,5610C,sortie
r200N2253200E3945600,5.384957919,43.28467117,174,5610C,sortie
r200N2253000E3945600,5.385338057,43.28216243,50,5610A,sortie
r200N2253200E3945400,5.384068716,43.284285,65,5610A,sortie
r200N2253200E3945400,5.383487878,43.2836289,38,5610C,sortie
r200N2253000E3945400,5.382217211,43.2814932,53,5610C,sortie
r200N2253400E3945400,5.383546477,43.2852491,235,5610C,sortie
r200N2253400E3945600,5.384733383,43.28505721,160,5610A,sortie
r200N2253600E3945400,5.382819068,43.28665497,70,5610A,sortie
r200N2253400E3945400,5.382165579,43.28511194,61,5610A,sortie
r200N2253000E3945600,5.384644802,43.28213382,25,5610C,sortie
r200N2253600E3945400,5.382812608,43.28684136,85,5610C,sortie
r200N2253800E3945600,5.385559899,43.289692,25,5610C,sortie
r200N2253800E3945800,5.387997953,43.28870139,38,5610A,sortie
r200N2253600E3945600,5.386301826,43.28762626,28,5610C,sortie
r200N2253600E3946000,5.388817394,43.28747938,60,5610C,sortie
r200N2253600E3946000,5.389136664,43.28757305,54,5610C,sortie
r200N2253400E3946000,5.390440118,43.28654364,55,5610A,sortie
